id,size,submit_time,time_spent
35119,6944.911353,251232,0
35120,3871.426023,251238,0
35121,1,251244,0
35122,4.233434,251250,0
35123,861.096034,251252,0
35124,1,251254,0
35125,15.422098,251266,0
35126,1,251268,0
35127,46532.986301,251271,0
35128,1,251272,0
35129,386136.730761,251283,0
35130,277.565307,251290,0
35131,1,251293,0
35132,1,251295,0
35133,5762.767401,251299,0
35134,27.439074,251303,0
35135,1595.126718,251303,0
35136,1.623269,251305,0
35137,2.510903,251306,0
35138,1,251308,0
35139,3.29479,251311,0
35140,50.853407,251315,0
35141,3508.328751,251318,0
35142,3855.037846,251334,0
35143,263.442438,251341,0
35144,3531.984636,251353,0
35145,984.240882,251357,0
35146,774.589736,251359,0
35147,3890.404679,251361,0
35148,386134.734431,251361,0
35149,14.880856,251363,0
35150,386135.2697,251365,0
35151,1,251367,0
35152,3504.913442,251369,0
35153,1,251369,0
35154,1,251370,0
35155,386140.966161,251373,0
35156,386135.903605,251373,0
35157,386137.229171,251384,0
35158,37777.984806,251384,0
35159,229.266517,251386,0
35160,3848.469758,251392,0
35161,37071.612222,251396,0
35162,9395.252874,251403,0
35163,386138.719413,251405,0
35164,8.613942,251407,0
35165,84385.897127,251410,0
35166,1,251413,0
35167,1,251418,0
35168,386460.713429,251425,0
35169,386349.781257,251425,0
35170,698.759103,251438,0
35171,1,251446,0
35172,698.759069,251448,0
35173,386804.931139,251450,0
35174,1,251452,0
35175,2136.715023,251452,0
35176,314.305701,251453,0
35177,1,251455,0
35178,1,251462,0
35179,1,251480,0
35180,277.733477,251481,0
35181,19901.478512,251481,0
35182,2145.616158,251481,0
35183,1,251482,0
35184,481.104715,251482,0
35185,3626.990391,251483,0
35186,64780.908613,251484,0
35187,281.936207,251486,0
35188,12883.60589,251486,0
35189,4.233434,251493,0
35190,103711.379298,251496,0
35191,221463.434919,251498,0
35192,3529.42102,251509,0
35193,3885.97664,251511,0
35194,2.326247,251517,0
35195,22.214637,251522,0
35196,11.192538,251522,0
35197,18.244908,251522,0
35198,19.146,251522,0
35199,9.431035,251522,0
35200,24.674549,251523,0
35201,12.032873,251523,0
35202,76.856354,251525,0
35203,299.766757,251529,0
35204,1,251539,0
35205,1.761012,251541,0
35206,3514.566929,251543,0
35207,1,251556,0
35208,23.61032,251559,0
35209,37071.612222,251563,0
35210,1,251568,0
35211,197014.219971,251571,0
35212,459647.737463,251572,0
35213,276.606184,251576,0
35214,107650.369019,251585,0
35215,72345.947998,251585,0
35216,3866.016651,251587,0
35217,1,251587,0
35218,4.54927,251592,0
35219,1,251594,0
35220,7092.011978,251595,0
35221,1,251597,0
35222,2.060351,251603,0
35223,1,251604,0
35224,3542.845616,251605,0
35225,1,251606,0
35226,1,251607,0
35227,1,251607,0
35228,1,251613,0
35229,53.697015,251614,0
35230,1,251614,0
35231,301581.276943,251614,0
35232,2.883469,251615,0
35233,5.359349,251620,0
35234,3914.088206,251627,0
35235,1.382743,251632,0
35236,1,251634,0
35237,1,251636,0
35238,1,251639,0
35239,1.610782,251641,0
35240,151.278742,251656,0
35241,966.183138,251660,0
35242,70954.495887,251661,0
35243,830.740134,251663,0
35244,68904.955473,251666,0
35245,3.101347,251666,0
35246,173263.734373,251670,0
35247,3500.516106,251672,0
35248,215642.936936,251672,0
35249,476676.554963,251672,0
35250,240045.567952,251672,0
35251,289945.966179,251673,0
35252,261014.183664,251673,0
35253,256433.251841,251673,0
35254,275551.309321,251675,0
35255,239088.308394,251675,0
35256,278.215014,251697,0
35257,37071.612218,251699,0
35258,5744.953665,251701,0
35259,3837.419804,251701,0
35260,3521.292468,251704,0
35261,1,251706,0
35262,1073.743521,251707,0
35263,197016.588382,251712,0
35264,1,251717,0
35265,269.572351,251726,0
35266,279.821282,251727,0
35267,1011.063423,251729,0
35268,4.233434,251733,0
35269,213.411882,251738,0
35270,1,251743,0
35271,12799.119435,251745,0
35272,13.042667,251758,0
35273,275.144174,251763,0
35274,197017.753866,251767,0
35275,197014.551444,251770,0
35276,1,251770,0
35277,3872.522078,251772,0
35278,1,251772,0
35279,1,251772,0
35280,1,251772,0
35281,1,251774,0
35282,1,251774,0
35283,2147.486139,251776,0
35284,1,251776,0
35285,1,251776,0
35286,197017.207823,251777,0
35287,1,251777,0
35288,1,251777,0
35289,1,251777,0
35290,1,251779,0
35291,1,251780,0
35292,1,251780,0
35293,1,251781,0
35294,1,251781,0
35295,1,251781,0
35296,1,251782,0
35297,1,251782,0
35298,1,251782,0
35299,1,251784,0
35300,1,251785,0
35301,1,251785,0
35302,1,251786,0
35303,1,251787,0
35304,1,251788,0
35305,1,251788,0
35306,1,251789,0
35307,1,251790,0
35308,1,251792,0
35309,1,251793,0
35310,1,251794,0
35311,10281.284529,251794,0
35312,1,251795,0
35313,1,251795,0
35314,1,251795,0
35315,1,251795,0
35316,3509.519936,251795,0
35317,1,251795,0
35318,1,251796,0
35319,1,251796,0
35320,1,251798,0
35321,1,251798,0
35322,1,251798,0
35323,1,251798,0
35324,4427.755176,251799,0
35325,1,251799,0
35326,1,251800,0
35327,1,251800,0
35328,1,251801,0
35329,1,251801,0
35330,1,251801,0
35331,1,251801,0
35332,1,251802,0
35333,1,251802,0
35334,3856.145749,251802,0
35335,1,251802,0
35336,1,251802,0
35337,1,251802,0
35338,1,251803,0
35339,1,251803,0
35340,1,251803,0
35341,1,251803,0
35342,1,251804,0
35343,1,251804,0
35344,1,251805,0
35345,773.413397,251806,0
35346,1,251807,0
35347,1,251807,0
35348,22018.400099,251807,0
35349,197014.547618,251807,0
35350,1,251808,0
35351,7.59537,251810,0
35352,835.09197,251810,0
35353,20989.976821,251810,0
35354,4.809601,251812,0
35355,3.890232,251816,0
35356,1,251816,0
35357,297.861039,251816,0
35358,2.133937,251817,0
35359,1851.264539,251818,0
35360,10.294142,251818,0
35361,24463.920645,251818,0
35362,1,251819,0
35363,1.9046,251820,0
35364,2774.136626,251820,0
35365,645.230288,251821,0
35366,9.028698,251821,0
35367,30.12404,251821,0
35368,5.18591,251822,0
35369,18944.405837,251822,0
35370,11.424111,251822,0
35371,2413.430179,251822,0
35372,3560.70218,251822,0
35373,17409.614486,251824,0
35374,18633.963481,251824,0
35375,17017.59218,251829,0
35376,1.687061,251831,0
35377,58396.286054,251834,0
35378,3532.239879,251834,0
35379,1975.598553,251836,0
35380,278.032958,251843,0
35381,13.460107,251848,0
35382,6359.036799,251848,0
35383,1,251852,0
35384,6079.706381,251853,0
35385,1,251855,0
35386,1,251868,0
35387,5508.216893,251868,0
35388,5411.897765,251868,0
35389,5345.826551,251869,0
35390,194051.188583,251871,0
35391,2147.486144,251871,0
35392,1,251872,0
35393,3505.695435,251872,0
35394,47437.445239,251874,0
35395,3892.218324,251874,0
35396,5014.945425,251875,0
35397,5007.291456,251877,0
35398,203386.400603,251882,0
35399,4478.007809,251884,0
35400,4409.830194,251884,0
35401,188313.123455,251888,0
35402,1,251890,0
35403,1,251891,0
35404,3849.283418,251893,0
35405,4087.799545,251893,0
35406,7091.998902,251904,0
35407,7092.011559,251906,0
35408,1338.786324,251908,0
35409,37071.612188,251909,0
35410,4292.829623,251910,0
35411,11803.087706,251912,0
35412,429.299468,251917,0
35413,4005.854952,251918,0
35414,3917.867202,251920,0
35415,3902.473426,251921,0
35416,3510.739868,251923,0
35417,7092.010242,251923,0
35418,7092.014262,251924,0
35419,3449.573325,251924,0
35420,1.693927,251926,0
35421,3335.52711,251927,0
35422,1,251927,0
35423,7091.977475,251929,0
35424,1,251930,0
35425,7092.010099,251932,0
35426,4.143764,251935,0
35427,3291.719571,251936,0
35428,1,251939,0
35429,4183.225207,251940,0
35430,5850.062922,251940,0
35431,86.321252,251940,0
35432,30.181861,251940,0
35433,3530.85649,251940,0
35434,3198.633214,251940,0
35435,3146.495786,251942,0
35436,3061.544507,251945,0
35437,3887.448257,251946,0
35438,3043.986669,251948,0
35439,8.329588,251949,0
35440,3034.815514,251950,0
35441,7196.458447,251951,0
35442,3038.696065,251951,0
35443,7092.012942,251957,0
35444,2814.177607,251964,0
35445,2773.319032,251965,0
35446,2724.638953,251968,0
35447,2147.486165,251968,0
35448,37.45696,251969,0
35449,1,251970,0
35450,2683.253756,251971,0
35451,4.233434,251973,0
35452,2655.655681,251975,0
35453,1.057551,251976,0
35454,7.050423,251979,0
35455,1.224006,251980,0
35456,37138.779776,251981,0
35457,2562.504952,251981,0
35458,2275.514415,251984,0
35459,96.812888,251985,0
35460,1,251987,0
35461,3516.111479,252004,0
35462,14.962968,252005,0
35463,274.761727,252006,0
35464,1,252008,0
35465,3867.280705,252014,0
35466,1514.541192,252015,0
35467,2.089901,252023,0
35468,3.42202,252030,0
35469,2.568919,252031,0
35470,9.980502,252032,0
35471,658.232472,252033,0
35472,150.520462,252037,0
35473,1,252041,0
35474,1,252043,0
35475,150.520462,252044,0
35476,1,252051,0
35477,1,252055,0
35478,1.166928,252057,0
35479,1,252070,0
35480,1,252070,0
35481,1.776276,252072,0
35482,1,252072,0
35483,13.112787,252073,0
35484,281.291801,252074,0
35485,13.124714,252074,0
35486,33.912295,252075,0
35487,32.66857,252075,0
35488,33.957015,252075,0
35489,745.155101,252075,0
35490,13.160462,252076,0
35491,33.056104,252077,0
35492,36.950989,252077,0
35493,35.435968,252077,0
35494,34.617863,252078,0
35495,13.12522,252078,0
35496,708326.166908,252079,0
35497,1,252082,0
35498,4273.88514,252090,0
35499,2.089899,252092,0
35500,2.767947,252104,0
35501,1,252105,0
35502,3827.835203,252105,0
35503,9.323951,252105,0
35504,1,252106,0
35505,10968.912704,252107,0
35506,602430.199014,252107,0
35507,4.233434,252109,0
35508,139.74334,252112,0
35509,234.419199,252113,0
35510,1,252116,0
35511,5119.933089,252122,0
35512,1,252122,0
35513,21.956306,252126,0
35514,1.168324,252126,0
35515,4103311.003013,252130,0
35516,299.958706,252130,0
35517,5751.297902,252131,0
35518,435722.958847,252134,0
35519,1,252142,0
35520,7688.615498,252143,0
35521,1,252145,0
35522,7099.496511,252148,0
35523,1,252149,0
35524,238.899486,252150,0
35525,7863.108272,252166,0
35526,11233.207598,252166,0
35527,8589.949742,252175,0
35528,12940.410648,252176,0
35529,1,252183,0
35530,552.745891,252192,0
35531,1,252194,0
35532,14816.503084,252217,0
35533,1,252228,0
35534,1,252231,0
35535,1,252236,0
35536,150.509456,252240,0
35537,5814834.41541,252249,0
35538,1,252255,0
35539,16.937921,252255,0
35540,262.132811,252272,0
35541,1,252276,0
35542,1,252279,0
35543,1,252280,0
35544,7.265283,252290,0
35545,16.288521,252297,0
35546,13489.022294,252313,0
35547,12372.550288,252315,0
35548,2.172378,252317,0
35549,1,252323,0
35550,7847.772143,252325,0
35551,1,252327,0
35552,1,252328,0
35553,1,252328,0
35554,11920.404636,252330,0
35555,10001.85844,252333,0
35556,2129.115158,252334,0
35557,2733.139532,252344,0
35558,2758.219523,252345,0
35559,600682.253915,252345,0
35560,2737.093884,252346,0
35561,2754.436955,252347,0
35562,4.233434,252347,0
35563,3184.028454,252349,0
35564,2717.725741,252350,0
35565,1,252359,0
35566,6.109132,252360,0
35567,1,252369,0
35568,1,252369,0
35569,2.172378,252370,0
35570,530.632667,252374,0
35571,195202.457032,252377,0
35572,1,252377,0
35573,9699.868059,252378,0
35574,162.862289,252386,0
35575,19.311143,252387,0
35576,147.015167,252395,0
35577,1,252396,0
35578,2.032287,252396,0
35579,1,252396,0
35580,2.034563,252397,0
35581,3.132618,252399,0
35582,1,252400,0
35583,1,252400,0
35584,1,252402,0
35585,1,252403,0
35586,2.028351,252403,0
35587,2505.586441,252405,0
35588,1,252407,0
35589,2505.529663,252408,0
35590,513.028121,252410,0
35591,2513.711296,252411,0
35592,8998.001447,252413,0
35593,2.025404,252414,0
35594,1.366966,252416,0
35595,263.469616,252418,0
35596,5.780766,252423,0
35597,2.172378,252426,0
35598,1,252432,0
35599,1,252432,0
35600,1,252438,0
35601,9.952527,252439,0
35602,1,252440,0
35603,1,252444,0
35604,27014.477818,252444,0
35605,9419.952123,252450,0
35606,1,252451,0
35607,191.741813,252452,0
35608,1,252454,0
35609,2.84059,252457,0
35610,6.461404,252457,0
35611,1.338036,252466,0
35612,198452.949505,252471,0
35613,7986.528573,252473,0
35614,1,252478,0
35615,1,252478,0
35616,1,252479,0
35617,8589.949756,252482,0
35618,1,252483,0
35619,2.172378,252483,0
35620,7828.067132,252486,0
35621,1,252489,0
35622,195988.15572,252489,0
35623,1,252491,0
35624,4.086726,252492,0
35625,150.545861,252496,0
35626,1,252501,0
35627,330879.33733,252503,0
35628,672.332173,252506,0
35629,1.653074,252509,0
35630,7653.255977,252512,0
35631,1,252514,0
35632,1,252516,0
35633,1,252524,0
35634,1,252536,0
35635,11301.739923,252548,0
35636,12.630085,252548,0
35637,3.018585,252551,0
35638,7153.908768,252551,0
35639,1,252556,0
35640,1.363087,252558,0
35641,6321.212449,252569,0
35642,1295.501263,252572,0
35643,6668.792199,252577,0
35644,1,252578,0
35645,1,252587,0
35646,4.23343,252588,0
35647,2690.365586,252592,0
35648,1,252593,0
35649,6764.117845,252606,0
35650,2.172378,252609,0
35651,298.113329,252621,0
35652,11.974092,252623,0
35653,1,252628,0
35654,46196.652553,252633,0
35655,1,252639,0
35656,1,252640,0
35657,1,252641,0
35658,1,252641,0
35659,36332.050401,252642,0
35660,1,252642,0
35661,6498.041468,252644,0
35662,1.150575,252650,0
35663,126351.735389,252655,0
35664,7.58083,252658,0
35665,1,252662,0
35666,8446.911907,252663,0
35667,7112.097169,252663,0
35668,1,252663,0
35669,1,252667,0
35670,78.470746,252669,0
35671,7475.332675,252674,0
35672,10118.212616,252678,0
35673,1,252678,0
35674,1.18743,252687,0
35675,171.344512,252689,0
35676,2325.799073,252691,0
35677,1,252692,0
35678,150.514686,252693,0
35679,349.695656,252693,0
35680,3.687582,252694,0
35681,280305.393727,252708,0
35682,109.27747,252719,0
35683,7023.650624,252721,0
35684,2739.378191,252728,0
35685,1,252729,0
35686,1,252731,0
35687,6973.35633,252731,0
35688,150.546281,252733,0
35689,1,252743,0
35690,1483.462479,252750,0
35691,1,252752,0
35692,2.172384,252754,0
35693,8589.949749,252757,0
35694,1,252761,0
35695,164.00697,252763,0
35696,1,252767,0
35697,7456.139651,252768,0
35698,6739.739259,252771,0
35699,1,252772,0
35700,6335.152875,252774,0
35701,150.506865,252774,0
35702,1,252784,0
35703,221347.458608,252808,0
35704,1,252825,0
35705,150.530988,252828,0
35706,4.233434,252830,0
35707,174474.98801,252831,0
35708,1,252834,0
35709,1347.795296,252836,0
35710,213.282247,252846,0
35711,104.340211,252848,0
35712,124.510329,252850,0
35713,132.723256,252850,0
35714,111.954975,252851,0
35715,117.394282,252852,0
35716,113.066345,252853,0
35717,6281.180346,252854,0
35718,1,252857,0
35719,349.174695,252864,0
35720,170.940237,252865,0
35721,150.509482,252865,0
35722,1392.80973,252865,0
35723,6365.413501,252866,0
35724,1044.315366,252867,0
35725,74.994829,252867,0
35726,5721.792305,252867,0
35727,278857.252447,252867,0
35728,1702669.078007,252868,0
35729,708329.899264,252869,0
35730,1,252875,0
35731,5696.084351,252876,0
35732,1.499763,252876,0
35733,5531.848397,252879,0
35734,180.013157,252890,0
35735,278875.747432,252898,0
35736,279871.553396,252908,0
35737,541219.310785,252910,0
35738,284756.177417,252911,0
35739,279050.032411,252912,0
35740,283239.549105,252914,0
35741,150.537827,252917,0
35742,1,252923,0
35743,6265.460987,252935,0
35744,5565.382992,252956,0
35745,7383.919123,252963,0
35746,1,252967,0
35747,1.518847,252967,0
35748,1,252969,0
35749,1,252973,0
35750,1,252977,0
35751,10132.444757,252978,0
35752,115.515026,252983,0
35753,1.121213,252983,0
35754,6342.680914,252996,0
35755,2.767947,252999,0
35756,10.24121,253002,0
35757,1,253002,0
35758,61976.916641,253023,0
35759,1,253024,0
35760,84.111645,253028,0
35761,90.75233,253036,0
35762,5855.848542,253052,0
35763,242.82681,253064,0
35764,1,253068,0
35765,4343.399581,253068,0
35766,4.233434,253071,0
35767,5440.659828,253078,0
35768,171611.847935,253081,0
35769,171678.463722,253082,0
35770,171503.969755,253083,0
35771,5836.772544,253083,0
35772,172337.634241,253084,0
35773,19.268542,253087,0
35774,19932.535971,253098,0
35775,21510.488256,253109,0
35776,171639.15325,253110,0
35777,5639.890554,253110,0
35778,5871.203695,253115,0
35779,21512.713672,253116,0
35780,541.085022,253118,0
35781,1,253119,0
35782,435060.01024,253120,0
35783,10904.333465,253121,0
35784,403430.657822,253133,0
35785,317624.489912,253140,0
35786,6190.513248,253140,0
35787,71411.179138,253141,0
35788,8589.949764,253143,0
35789,27001.449744,253153,0
35790,5518.56707,253164,0
35791,1,253164,0
35792,199862.914714,253166,0
35793,2915.470202,253173,0
35794,31411.86582,253177,0
35795,116653.523775,253182,0
35796,155.249078,253188,0
35797,95.681388,253190,0
35798,2.170278,253198,0
35799,5467.533225,253200,0
35800,4696356.359394,253205,0
35801,19826.528595,253210,0
35802,1,253212,0
35803,3030.251218,253216,0
35804,8755.673791,253217,0
35805,1,253218,0
35806,5566.574077,253224,0
35807,1,253240,0
35808,5336.196276,253241,0
35809,426.55203,253244,0
35810,1,253257,0
35811,5257.75413,253257,0
35812,574.810722,253258,0
35813,1,253261,0
35814,1,253263,0
35815,1940.848447,253263,0
35816,358339.576289,253275,0
35817,71.476309,253281,0
35818,5496.109162,253290,0
35819,1,253297,0
35820,5825.347989,253299,0
35821,1,253299,0
35822,1,253302,0
35823,2.224355,253303,0
35824,1,253303,0
35825,5282.087773,253303,0
35826,2.227529,253304,0
35827,2.231963,253305,0
35828,1,253305,0
35829,1,253305,0
35830,2.234387,253308,0
35831,1,253311,0
35832,1.186262,253315,0
35833,9.533012,253321,0
35834,4.233434,253323,0
35835,343.011093,253325,0
35836,1,253340,0
35837,5086.334589,253349,0
35838,1,253357,0
35839,1,253358,0
35840,1,253359,0
35841,1,253367,0
35842,1,253375,0
35843,2.170278,253376,0
35844,1,253383,0
35845,190935.367063,253384,0
35846,189817.164786,253386,0
35847,3.686287,253393,0
35848,1,253394,0
35849,1,253396,0
35850,1.567837,253400,0
35851,191096.34158,253402,0
35852,191102.533646,253407,0
35853,287420.370259,253412,0
35854,1,253413,0
35855,918.345241,253417,0
35856,191049.125652,253420,0
